"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Ezequiel Barco","ATL","2023","M","$2,200,000","$2,200,000","2023-09-15"
"","Alan Pulido","SKC","2020","F","$2,200,000","$2,200,000","2020-12-01"
"","Alan Pulido","SKC","2021","F","$2,200,000","$2,200,000","2021-04-15"
"","Alan Pulido","SKC","2021","F","$2,200,000","$2,200,000","2021-09-30"
"","Alan Pulido","SKC","2022","F","$2,200,000","$2,200,000","2022-04-15"
"","Alan Pulido","SKC","2022","F","$2,200,000","$2,200,000","2022-09-02"
"","Alan Pulido","SKC","2023","F","$2,200,000","$2,200,000","2023-04-30"
"","Alan Pulido","SKC","2023","F","$2,200,000","$2,200,000","2023-09-15"
"","Nicolás Gaitán","CHI","2019","M","$1,400,004","$2,197,504","2019-06-01"
"","Nicolás Gaitán","CHI","2019","M","$1,400,004","$2,197,504","2019-09-13"
"","Didier Drogba","MTL","2016","F","$1,666,667","$2,191,667","2016-09-15"
"","Luciano Acosta","CIN","2023","M","$1,943,500","$2,166,983","2023-04-30"
"","Didier Drogba","MTL","2015","F","$1,666,668","$2,166,668","2015-09-15"
"","Didier Drogba","MTL","2016","F","$1,666,667","$2,166,667","2016-05-15"
"","Georgios Giakoumakis","ATL","2023","F","$1,576,636","$2,160,453","2023-09-15"
"","Emanuel Reynoso","MIN","2023","M","$1,600,000","$2,151,200","2023-04-30"
"","Emanuel Reynoso","MIN","2023","M","$1,600,000","$2,151,200","2023-09-15"
"","Gonzalo Higuaín","MIA","2020","F","$1,457,148","$2,150,898","2020-12-01"
"","Saba Lobzhanidze","ATL","2023","M","$2,052,000","$2,150,750","2023-09-15"
"","Carlos Ferreira","HOU","2023","F","$1,760,000","$2,130,200","2023-04-30"
"","Carlos Ferreira","HOU","2023","F","$1,760,000","$2,130,200","2023-09-15"
"","Gustavo Bou","NER","2020","M","$2,120,000","$2,120,000","2020-12-01"
"","Gustavo Bou","NER","2021","M","$2,120,000","$2,120,000","2021-04-15"
"","Gustavo Bou","NER","2021","M","$2,120,000","$2,120,000","2021-09-30"
"","Thiago Martins","NYC","2023","D","$1,650,000","$2,112,000","2023-04-30"
"","Thiago Martins","NYC","2023","D","$1,650,000","$2,112,000","2023-09-15"
"","Raúl Ruidíaz","SEA","2021","F","$2,100,000","$2,100,000","2021-04-15"
"","Raúl Ruidíaz","SEA","2021","F","$2,100,000","$2,100,000","2021-09-30"
"","Gustavo Bou","NER","2019","F","$2,100,000","$2,100,000","2019-09-13"
"","Mateusz Klich","DCU","2023","M","$1,900,000","$2,093,588","2023-04-30"
"","Mateusz Klich","DCU","2023","M","$1,900,000","$2,093,588","2023-09-15"
"","Cristian Arango","RSL","2023","F","$1,899,996","$2,088,746","2023-09-15"
"","Denis Bouanga","LAFC","2022","F","$2,083,333","$2,083,333","2022-09-02"
"","Denis Bouanga","LAFC","2023","F","$2,083,333","$2,083,333","2023-04-30"
"","Yura Movsisyan","CHI","2018","F","$1,850,000","$2,073,750","2018-09-15"
"","Walker Zimmerman","NSH","2023","D","$1,800,000","$2,056,979","2023-04-30"
"","Walker Zimmerman","NSH","2023","D","$1,800,000","$2,056,979","2023-09-15"
"","Ercan Kara","ORL","2023","F","$1,860,000","$2,053,601","2023-04-30"
"","Albert Rusnák","RSL","2020","M","$1,850,000","$2,051,667","2020-12-01"
"","Emiliano Rigoni","ATX","2023","F","$1,599,996","$2,047,996","2023-04-30"
"","Emiliano Rigoni","ATX","2023","M","$1,599,996","$2,047,996","2023-09-15"
"","Raúl Ruidíaz","SEA","2020","F","$2,040,000","$2,040,000","2020-12-01"
"","Ryan Gauld","VAN","2021","M","$1,920,000","$2,025,000","2021-09-30"
"","Albert Rusnák","RSL","2019","M","$1,800,000","$2,001,667","2019-06-01"
"","Albert Rusnák","RSL","2019","M","$1,800,000","$2,001,667","2019-09-13"
"","Raúl Ruidíaz","SEA","2018","F","$2,000,004","$2,000,004","2018-09-15"
"","Raúl Ruidíaz","SEA","2019","F","$2,000,004","$2,000,004","2019-09-13"
"","Johnny Russell","SKC","2022","F","$2,000,000","$2,000,000","2022-04-15"
"","Johnny Russell","SKC","2022","F","$2,000,000","$2,000,000","2022-09-02"
"","Jonathan dos Santos","LAG","2017","M","$2,000,000","$2,000,000","2017-09-15"
"","Jonathan dos Santos","LAG","2018","M","$2,000,000","$2,000,000","2018-05-01"
"","Jonathan dos Santos","LAG","2018","M","$2,000,000","$2,000,000","2018-09-15"
"","Jonathan dos Santos","LAG","2019","M","$2,000,000","$2,000,000","2019-06-01"
"","Jonathan dos Santos","LAG","2019","M","$2,000,000","$2,000,000","2019-09-13"
"","Jonathan dos Santos","LAG","2020","M","$2,000,000","$2,000,000","2020-12-01"
"","Jonathan dos Santos","LAG","2021","M","$2,000,000","$2,000,000","2021-04-15"
"","Jonathan dos Santos","LAG","2021","M","$2,000,000","$2,000,000","2021-09-30"
"","Maximiliano Morález","NYC","2017","M","$2,000,000","$2,000,000","2017-04-15"
"","Maximiliano Morález","NYC","2017","M","$2,000,000","$2,000,000","2017-09-15"
"","Maximiliano Morález","NYC","2018","M","$2,000,000","$2,000,000","2018-05-01"
"","Maximiliano Morález","NYC","2018","M","$2,000,000","$2,000,000","2018-09-15"
"","Maximiliano Morález","NYC","2019","M","$2,000,000","$2,000,000","2019-06-01"
"","Maximiliano Morález","NYC","2019","M","$2,000,000","$2,000,000","2019-09-13"
"","Romain Alessandrini","LAG","2017","M","$1,669,401","$1,999,401","2017-04-15"
"","Romain Alessandrini","LAG","2017","M","$1,669,401","$1,999,401","2017-09-15"
"","Lucas Zelarayán","CLB","2021","M","$1,620,000","$1,985,000","2021-04-15"
"","Lucas Zelarayán","CLB","2021","M","$1,620,000","$1,985,000","2021-09-30"
"","Yura Movsisyan","RSL","2017","F","$1,750,000","$1,973,750","2017-04-15"
"","Yura Movsisyan","RSL","2017","F","$1,750,000","$1,973,750","2017-09-15"
"","Carlos Ferreira","HOU","2022","F","$1,600,000","$1,970,200","2022-04-15"
"","Carlos Ferreira","HOU","2022","F","$1,600,000","$1,970,200","2022-09-02"
"","Fanendo Adi","CIN","2019","F","$1,360,008","$1,965,008","2019-06-01"
"","Fanendo Adi","CIN","2019","F","$1,360,008","$1,965,008","2019-09-13"
"","Yeferson Soteldo","TOR","2021","F","$1,500,000","$1,965,000","2021-09-30"
"","Thiago Martins","NYC","2022","D","$1,500,000","$1,962,000","2022-04-15"
"","Thiago Martins","NYC","2022","D","$1,500,000","$1,962,000","2022-09-02"
"","Romain Alessandrini","LAG","2019","M","$1,610,004","$1,940,004","2019-09-13"
"","Mikael Uhre","PHI","2023","F","$1,700,000","$1,940,000","2023-04-30"
"","Mikael Uhre","PHI","2023","F","$1,700,000","$1,940,000","2023-09-15"
"","Lucas Zelarayán","CLB","2020","M","$1,575,000","$1,940,000","2020-12-01"
"","Marco Di Vaio","MTL","2013","F","$1,000,008","$1,937,508","2013-05-01"
"","Marco Di Vaio","MTL","2013","F","$1,000,008","$1,937,508","2013-08-01"
"","Marco Di Vaio","MTL","2013","F","$1,000,008","$1,937,508","2013-09-15"
"","Fanendo Adi","POR","2018","F","$1,275,000","$1,933,333","2018-05-01"
"","Fanendo Adi","CIN","2018","F","$1,275,000","$1,933,333","2018-09-15"
"","Hany Mukhtar","NSH","2022","M","$1,637,500","$1,926,250","2022-09-02"
"","Nemanja Nikolic","CHI","2019","F","$1,700,000","$1,913,333","2019-09-13"
"","Nemanja Nikolic","CHI","2019","F","$1,700,000","$1,913,333","2019-06-01"
"","Nemanja Nikolic","CHI","2017","F","$1,700,000","$1,906,333","2017-04-15"
"","Nemanja Nikolic","CHI","2017","F","$1,700,000","$1,906,333","2017-09-15"
"","Nemanja Nikolic","CHI","2018","F","$1,700,000","$1,906,333","2018-05-01"
"","Nemanja Nikolic","CHI","2018","F","$1,700,000","$1,906,333","2018-09-15"
"","Albert Rusnák","SEA","2022","M","$1,800,000","$1,871,667","2022-04-15"
"","Albert Rusnák","SEA","2022","M","$1,800,000","$1,871,667","2022-09-02"
"","Albert Rusnák","SEA","2023","M","$1,800,000","$1,871,667","2023-04-30"
"","Albert Rusnák","SEA","2023","M","$1,800,000","$1,871,667","2023-09-15"
"","Gastón Giménez","CHI","2020","M","$1,320,000","$1,870,667","2020-12-01"
"","Romain Alessandrini","LAG","2018","M","$1,539,996","$1,869,996","2018-05-01"
"","Romain Alessandrini","LAG","2018","M","$1,539,996","$1,869,996","2018-09-15"
"","Romain Alessandrini","LAG","2019","M","$1,539,996","$1,869,996","2019-06-01"
"","Ercan Kara","ORL","2022","F","$1,860,000","$1,860,000","2022-04-15"
"","Ercan Kara","ORL","2022","F","$1,860,000","$1,860,000","2022-09-02"
"","Jesús Ferreira","FCD","2023","F","$1,650,000","$1,852,000","2023-04-30"
"","Jesús Ferreira","FCD","2023","F","$1,650,000","$1,852,000","2023-09-15"
"","Mauricio Pereyra","ORL","2021","M","$1,800,000","$1,848,000","2021-09-30"
"","Giacomo Vrioni","NER","2023","F","$1,600,000","$1,847,500","2023-04-30"
"","Giacomo Vrioni","NER","2023","F","$1,600,000","$1,847,500","2023-09-15"
"","Yimmi Chará","POR","2022","M","$1,500,000","$1,803,000","2022-04-15"
"","Yimmi Chará","POR","2022","M","$1,500,000","$1,803,000","2022-09-02"
"","Yimmi Chará","POR","2023","F","$1,500,000","$1,803,000","2023-04-30"
"","Yimmi Chará","POR","2023","M","$1,500,000","$1,803,000","2023-09-15"
"","Kevin Cabral","COL","2023","F","$1,800,000","$1,800,000","2023-04-30"
"","Kevin Cabral","COL","2023","M","$1,800,000","$1,800,000","2023-09-15"
"","Raúl Ruidíaz","SEA","2019","F","$1,800,000","$1,800,000","2019-06-01"
"","Darlington Nagbe","CLB","2023","M","$1,800,000","$1,800,000","2023-04-30"
"","Darlington Nagbe","CLB","2023","M","$1,800,000","$1,800,000","2023-09-15"
"","Fredy Montero","VAN","2017","F","$1,400,000","$1,800,000","2017-04-15"
"","Fredy Montero","VAN","2017","F","$1,400,000","$1,800,000","2017-09-15"
"","Mauricio Pereyra","ORL","2021","M","$1,800,000","$1,800,000","2021-04-15"
"","Victor Wanyama","MTL","2023","D","$1,440,000","$1,800,000","2023-04-30"
"","Victor Wanyama","MTL","2023","D","$1,440,000","$1,800,000","2023-09-15"
"","Bojan","MTL","2020","M","$1,500,000","$1,799,572","2020-12-01"
"","Fanendo Adi","CLB","2020","F","$1,370,008","$1,775,008","2020-12-01"
"","Sergio Busquets","MIA","2023","D","$1,500,000","$1,775,000","2023-09-15"
"","Damir Kreilach","RSL","2022","M","$1,762,572","$1,762,572","2022-09-02"
"","Brenner","CIN","2021","F","$1,221,818","$1,760,418","2021-04-15"
"","Brenner","CIN","2021","F","$1,221,818","$1,760,418","2021-09-30"
"","Darlington Nagbe","CLB","2022","M","$1,760,000","$1,760,000","2022-04-15"
"","Darlington Nagbe","CLB","2022","M","$1,760,000","$1,760,000","2022-09-02"
"","Valeri Qazaishvili","SJE","2020","F","$1,625,004","$1,754,042","2020-12-01"
"","Obafemi Martins","SEA","2014","F","$1,620,000","$1,753,333","2014-04-01"
"","Obafemi Martins","SEA","2014","F","$1,620,000","$1,753,333","2014-09-15"
"","Darwin Quintero","MIN","2019","M","$1,750,000","$1,750,000","2019-09-13"
"","Darwin Quintero","MIN","2019","M","$1,750,000","$1,750,000","2019-06-01"
"","Jefferson Savarino","RSL","2023","F","$1,525,000","$1,749,292","2023-04-30"
"","Jefferson Savarino","RSL","2023","M","$1,525,000","$1,749,292","2023-09-15"
"","Georgios Giakoumakis","ATL","2023","F","$1,576,636","$1,748,728","2023-04-30"
"","Sebastián Blanco","POR","2023","M","$1,380,000","$1,748,000","2023-04-30"
"","Sebastián Blanco","POR","2023","M","$1,380,000","$1,748,000","2023-09-15"
"","Giacomo Vrioni","NER","2022","F","$1,500,000","$1,747,500","2022-09-02"
"","Nicolás Lodeiro","SEA","2017","M","$1,371,429","$1,743,429","2017-04-15"
"","Nicolás Lodeiro","SEA","2017","M","$1,371,429","$1,743,429","2017-09-15"
"","Nicolás Lodeiro","SEA","2016","M","$1,371,429","$1,743,429","2016-09-15"
"","Taxiarchis Fountas","DCU","2023","F","$1,700,000","$1,741,000","2023-04-30"
"","Fanendo Adi","POR","2017","F","$1,190,004","$1,736,254","2017-04-15"
"","Fanendo Adi","POR","2017","F","$1,190,004","$1,736,254","2017-09-15"
"","Cecilio Domínguez","ATX","2021","M","$1,530,000","$1,736,000","2021-04-15"
"","Cecilio Domínguez","ATX","2021","F","$1,530,000","$1,736,000","2021-09-30"
"","Cecilio Domínguez","ATX","2022","F","$1,530,000","$1,736,000","2022-04-15"
"","Edison Flores","DCU","2020","M","$1,600,000","$1,733,000","2020-12-01"
"","Edison Flores","DCU","2021","M","$1,600,000","$1,733,000","2021-04-15"
"","Edison Flores","DCU","2021","M","$1,600,000","$1,733,000","2021-09-30"
"","Edison Flores","DCU","2022","M","$1,600,000","$1,733,000","2022-04-15"
"","Riqui Puig","LAG","2023","M","$1,650,000","$1,732,500","2023-04-30"
"","Riqui Puig","LAG","2023","M","$1,650,000","$1,732,500","2023-09-15"
"","Paul Arriola","FCD","2023","F","$1,550,000","$1,729,400","2023-04-30"
"","Paul Arriola","FCD","2023","M","$1,550,000","$1,729,400","2023-09-15"
"","Cristian Tello","LAFC","2022","F","$1,333,333","$1,725,069","2022-09-02"
"","Obafemi Martins","SEA","2013","F","$1,600,000","$1,725,000","2013-05-01"
"","Obafemi Martins","SEA","2013","F","$1,600,000","$1,725,000","2013-08-01"
"","Obafemi Martins","SEA","2013","F","$1,600,000","$1,725,000","2013-09-15"
"","Borek Dockal","PHI","2018","M","$1,714,286","$1,714,286","2018-05-01"
"","Borek Dockal","PHI","2018","M","$1,714,286","$1,714,286","2018-09-15"
"","Darlington Nagbe","CLB","2021","M","$1,710,000","$1,710,000","2021-04-15"
"","Darlington Nagbe","CLB","2021","M","$1,710,000","$1,710,000","2021-09-30"
"","Sebastián Blanco","POR","2022","M","$1,340,000","$1,708,000","2022-04-15"
"","Sebastián Blanco","POR","2022","M","$1,340,000","$1,708,000","2022-09-02"
"","Johnny Russell","SKC","2019","M","$1,700,000","$1,700,000","2019-06-01"
"","Riqui Puig","LAG","2022","M","$1,612,500","$1,695,000","2022-09-02"
"","Shkëlzen Gashi","COL","2016","M","$1,575,000","$1,668,750","2016-05-15"
"","Shkëlzen Gashi","COL","2016","F","$1,575,000","$1,668,750","2016-09-15"
"","Shkëlzen Gashi","COL","2017","F","$1,575,000","$1,668,750","2017-04-15"
"","Shkëlzen Gashi","COL","2017","F","$1,575,000","$1,668,750","2017-09-15"
"","Shkëlzen Gashi","COL","2018","F","$1,575,000","$1,668,750","2018-05-01"
"","Shkëlzen Gashi","COL","2018","F","$1,575,000","$1,668,750","2018-09-15"
"","Mikael Uhre","PHI","2022","F","$1,400,000","$1,666,250","2022-09-02"
"","Danny Koevermans","TOR","2013","F","$1,250,000","$1,663,323","2013-05-01"
"","Danny Koevermans","TOR","2013","F","$1,250,000","$1,663,323","2013-08-01"
"","Danny Koevermans","TOR","2013","F","$1,250,000","$1,663,323","2013-09-15"
"","Erik Thommy","SKC","2023","M","$1,550,000","$1,656,250","2023-04-30"
"","Erik Thommy","SKC","2023","M","$1,550,000","$1,656,250","2023-09-15"
"","Kevin Cabral","LAG","2022","F","$1,650,000","$1,650,000","2022-04-15"
"","Kevin Cabral","LAG","2022","F","$1,650,000","$1,650,000","2022-09-02"
"","Felipe Gutiérrez","SKC","2018","M","$1,600,000","$1,650,000","2018-05-01"
"","Felipe Gutiérrez","SKC","2018","M","$1,600,000","$1,650,000","2018-09-15"
"","Felipe Gutiérrez","SKC","2019","M","$1,600,000","$1,650,000","2019-06-01"
"","Felipe Gutiérrez","SKC","2019","M","$1,600,000","$1,650,000","2019-09-13"
"","Felipe Gutiérrez","SKC","2020","M","$1,600,000","$1,650,000","2020-12-01"
"","Darwin Quintero","MIN","2018","F","$1,650,000","$1,650,000","2018-05-01"
"","Darwin Quintero","MIN","2018","F","$1,650,000","$1,650,000","2018-09-15"
"","Damir Kreilach","RSL","2023","M","$1,650,000","$1,650,000","2023-04-30"
"","Damir Kreilach","RSL","2023","M","$1,650,000","$1,650,000","2023-09-15"
"","Clint Dempsey","SEA","2018","F","$1,100,000","$1,650,000","2018-05-01"
"","Taxiarchis Fountas","DCU","2022","F","$1,600,000","$1,646,000","2022-04-15"
"","Taxiarchis Fountas","DCU","2022","F","$1,600,000","$1,641,000","2022-09-02"
"","Alexander Ring","ATX","2022","M","$1,500,000","$1,640,000","2022-04-15"
"","Alexander Ring","ATX","2022","M","$1,500,000","$1,640,000","2022-09-02"
"","Alexander Ring","ATX","2023","M","$1,500,000","$1,640,000","2023-04-30"
"","Alexander Ring","ATX","2023","M","$1,500,000","$1,640,000","2023-09-15"
"","Hany Mukhtar","NSH","2022","M","$1,637,500","$1,637,500","2022-04-15"
"","Dom Dwyer","ORL","2020","F","$1,452,000","$1,635,333","2020-12-01"
"","Bradley Wright-Phillips","NYRB","2017","F","$1,500,000","$1,635,000","2017-04-15"
"","Bradley Wright-Phillips","NYRB","2017","F","$1,500,000","$1,635,000","2017-09-15"
"","Bradley Wright-Phillips","NYRB","2018","F","$1,500,000","$1,635,000","2018-05-01"
"","Bradley Wright-Phillips","NYRB","2018","F","$1,500,000","$1,635,000","2018-09-15"
"","Gastón Giménez","CHI","2023","D","$1,600,000","$1,633,333","2023-04-30"
"","Gastón Giménez","CHI","2023","D","$1,600,000","$1,633,333","2023-09-15"
"","Roman Bürki","STL","2023","GK","$1,500,000","$1,632,469","2023-04-30"
"","Roman Bürki","STL","2023","GK","$1,500,000","$1,632,469","2023-09-15"
"","Valeri Qazaishvili","SJE","2019","M","$1,475,004","$1,604,042","2019-09-13"
"","Valeri Qazaishvili","SJE","2019","M","$1,475,004","$1,604,042","2019-06-01"
"","Maximiliano Urruti","MTL","2020","F","$1,400,000","$1,601,000","2020-12-01"
"","Johnny Russell","SKC","2021","F","$1,600,000","$1,600,000","2021-04-15"
"","Johnny Russell","SKC","2021","F","$1,600,000","$1,600,000","2021-09-30"
"","Shaun Maloney","CHI","2015","M","$1,550,000","$1,586,000","2015-07-15"
"","Jürgen Damm","ATL","2021","M","$1,290,000","$1,582,509","2021-04-15"
"","Jürgen Damm","ATL","2021","M","$1,290,000","$1,582,509","2021-09-30"
"","Mikael Uhre","PHI","2022","F","$1,400,000","$1,582,500","2022-04-15"
"","Carlos Gruezo","SJE","2023","D","$1,350,000","$1,571,086","2023-04-30"
"","Carlos Gruezo","SJE","2023","D","$1,350,000","$1,571,086","2023-09-15"
"","Ashley Fletcher","NYRB","2022","F","$1,350,000","$1,569,750","2022-04-15"
"","Jordan Morris","SEA","2023","F","$1,550,000","$1,560,000","2023-04-30"
"","Jordan Morris","SEA","2023","M","$1,550,000","$1,560,000","2023-09-15"
"","Gyasi Zardes","COL","2022","F","$1,500,000","$1,550,000","2022-04-15"
"","Gyasi Zardes","COL","2022","F","$1,500,000","$1,550,000","2022-09-02"
"","Johnny Russell","SKC","2020","F","$1,550,000","$1,550,000","2020-12-01"
"","Damir Kreilach","RSL","2022","M","$1,400,000","$1,550,000","2022-04-15"
"","Bojan","MTL","2019","F","$1,232,877","$1,532,449","2019-09-13"
"","Nemanja Radoja","SKC","2023","D","$1,440,000","$1,530,000","2023-04-30"
"","Darlington Nagbe","CLB","2020","M","$1,530,000","$1,530,000","2020-12-01"
"","Ola Kamara","DCU","2022","F","$1,500,000","$1,520,000","2022-04-15"
"","Ola Kamara","DCU","2022","F","$1,500,000","$1,520,000","2022-09-02"
"","Kenny Saief","CIN","2019","M","$1,233,000","$1,511,767","2019-06-01"
"","Domenico Criscito","TOR","2022","D","$1,200,000","$1,510,000","2022-09-02"
"","Hany Mukhtar","NSH","2021","M","$1,505,000","$1,505,000","2021-04-15"
"","Hany Mukhtar","NSH","2021","M","$1,505,000","$1,505,000","2021-09-30"
"","Dom Dwyer","ORL","2019","F","$1,320,000","$1,503,333","2019-09-13"
"","Dom Dwyer","ORL","2019","F","$1,320,000","$1,503,333","2019-06-01"
"","Yimmi Chará","POR","2021","M","$1,200,000","$1,503,000","2021-09-30"
"","Matt Miazga","CIN","2023","D","$1,500,000","$1,500,000","2023-04-30"
"","Matt Miazga","CIN","2023","D","$1,500,000","$1,500,000","2023-09-15"
"","Víctor Vázquez","TOR","2018","M","$1,365,000","$1,500,000","2018-05-01"
"","Víctor Vázquez","TOR","2018","M","$1,365,000","$1,500,000","2018-09-15"
"","Cristian Pavón","LAG","2020","F","$1,500,000","$1,500,000","2020-12-01"
"","Zlatan Ibrahimovic","LAG","2018","F","$1,500,000","$1,500,000","2018-05-01"
"","Zlatan Ibrahimovic","LAG","2018","F","$1,500,000","$1,500,000","2018-09-15"
"","Blaise Matuidi","MIA","2021","M","$1,500,000","$1,500,000","2021-04-15"
"","Blaise Matuidi","MIA","2021","M","$1,500,000","$1,500,000","2021-09-30"
"","Blaise Matuidi","MIA","2022","M","$1,500,000","$1,500,000","2022-04-15"
"","Blaise Matuidi","MIA","2022","M","$1,500,000","$1,500,000","2022-09-02"
"","Michael Bradley","TOR","2020","M","$1,500,000","$1,500,000","2020-12-01"
"","Michael Bradley","TOR","2021","M","$1,500,000","$1,500,000","2021-04-15"
"","Michael Bradley","TOR","2021","M","$1,500,000","$1,500,000","2021-09-30"
"","Michael Bradley","TOR","2022","M","$1,500,000","$1,500,000","2022-04-15"
"","Michael Bradley","TOR","2022","M","$1,500,000","$1,500,000","2022-09-02"
"","Jesús Ferreira","FCD","2022","F","$1,300,000","$1,499,000","2022-04-15"
"","Jesús Ferreira","FCD","2022","F","$1,300,000","$1,499,000","2022-09-02"
"","Aké Arnaud Loba","NSH","2022","F","$1,250,000","$1,491,475","2022-04-15"
"","Aké Arnaud Loba","NSH","2022","F","$1,250,000","$1,491,475","2022-09-02"
"","Jürgen Damm","ATL","2020","M","$1,193,251","$1,485,761","2020-12-01"
